FILE	CELL	AREA_cell	AREA_nuc	N_total	N_thres_Total	N_thres_Nuc
root11_CON_PP2A_asSOFL1_2_ch1_scaled_outline.txt	Cell_CP_74	92229	20415	0	0	0
root11_CON_PP2A_asSOFL1_2_ch1_scaled_outline.txt	Cell_CP_75	72256.5	12183.5	0	0	0
root11_CON_PP2A_asSOFL1_2_ch1_scaled_outline.txt	Cell_CP_76	70745	10432.5	1	1	0
root11_CON_PP2A_asSOFL1_2_ch1_scaled_outline.txt	Cell_CP_77	5067.5	0	0	0	0
root11_CON_PP2A_asSOFL1_2_ch1_scaled_outline.txt	Cell_CP_78	8936.5	0	0	0	0
root11_CON_PP2A_asSOFL1_2_ch1_scaled_outline.txt	Cell_CP_79	3881	0	0	0	0
root11_CON_PP2A_asSOFL1_2_ch1_scaled_outline.txt	Cell_CP_80	4022	0	0	0	0
root11_CON_PP2A_asSOFL1_2_ch1_scaled_outline.txt	Cell_CP_81	5985	0	0	0	0
root11_CON_PP2A_asSOFL1_2_ch1_scaled_outline.txt	Cell_CP_82	20213.5	4406.5	0	0	0
root11_CON_PP2A_asSOFL1_2_ch1_scaled_outline.txt	Cell_CP_83	20741	4661	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_1	62723.5	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_2	61681.5	14754.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_3	94994	22668	3	3	3
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_4	73779	15726.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_5	77965.5	6819	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_6	95813.5	27254	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_7	68050	14678.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_8	98171	17173	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_9	31145	9269	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_10	19605	7603	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_11	71138	14691.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_12	36769	9630	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_13	117086	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_14	20088	8861.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_15	32204.5	6393.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_16	18862.5	6827.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_17	24414.5	9198	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_18	65917	15059.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_19	30487	6186	1	1	1
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_20	20632.5	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_21	24719	3969	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_22	116220	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_23	9247	2886.5	1	1	1
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_24	14367	6769	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_25	12663	3965	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_26	8278.5	3610	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_27	12914	1147	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_28	20025.5	9897	4	3	3
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_29	18529.5	7129.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_30	21071.5	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_31	33071	9982.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_32	11339.5	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_33	6660.5	1702.5	2	1	1
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_34	14771	4717.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_35	52484	16365.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_36	7977.5	1975	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_37	21834.5	6684	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_38	6800	2669.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_39	8712.5	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_40	21978	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_41	10901	5211.5	1	1	1
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_42	8197	3319.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_43	22090.5	9164.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_44	14487.5	5465.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_45	72938	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_46	5637.5	1483	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_47	66593	8599	1	1	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_48	18068	9635.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_49	11418.5	2258	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch1_scaled_outline.txt	Cell_CP_50	7245.5	2265	0	0	0
