FILE	CELL	AREA_cell	AREA_nuc	N_total	N_thres_Total	N_thres_Nuc
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_32	17140.5	4539	3	3	2
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_33	11322.5	4212.5	2	2	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_34	5942	519	0	0	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_35	3410.5	0	2	2	2
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_36	5090.5	1059.5	0	0	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_37	7266	0	1	1	1
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_38	13479.5	3788	4	4	1
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_39	12332	0	4	4	4
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_40	14433	1935.5	3	3	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_41	7404	3485.5	1	1	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_42	10131	953	0	0	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_43	7831	0	2	2	2
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_44	8289	2576.5	2	2	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_45	87455.5	14754	17	15	1
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_46	5237.5	0	0	0	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_47	14317.5	0	3	3	3
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_48	36210	8257.5	4	2	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_49	15462.5	2933.5	3	3	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_50	5916.5	0	0	0	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_51	12814.5	0	1	1	1
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_52	6614.5	2620	1	1	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_53	55292.5	8832.5	5	4	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_54	9910.5	6086.5	6	5	2
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_55	14555.5	2199	7	7	2
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_56	5835	0	10	10	10
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_57	61319.5	5763	5	5	1
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_58	62563.5	11043.5	3	2	2
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_59	33559.5	8767	7	7	1
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_60	18669	6014.5	1	1	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_61	11699.5	5218.5	0	0	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_62	31637	5136.5	6	6	3
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_63	50955.5	5082.5	16	10	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_64	71625.5	13459	6	6	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_65	48200.5	10039.5	14	10	1
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_66	89232	15224.5	26	26	2
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_67	75020	11092	21	19	3
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_68	48458	9538	7	5	4
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_69	45579.5	13997.5	9	9	3
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_70	49429	12124.5	6	6	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_71	58261	5140	2	1	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_72	54760.5	8951.5	3	1	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_73	46843	12116	4	2	2
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_74	92229	20415	7	5	1
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_75	72256.5	12183.5	5	3	1
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_76	70745	10432.5	2	1	1
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_77	5067.5	0	3	3	3
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_78	8936.5	0	2	2	2
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_79	3881	0	0	0	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_80	4022	0	0	0	0
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_81	5985	0	2	2	2
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_82	20213.5	4406.5	5	3	1
root11_CON_PP2A_asSOFL1_2_ch2_scaled_outline.txt	Cell_CP_83	20741	4661	5	4	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_1	62723.5	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_2	61681.5	14754.5	10	8	3
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_3	94994	22668	17	16	3
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_4	73779	15726.5	4	4	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_5	77965.5	6819	6	4	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_6	95813.5	27254	9	9	3
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_7	68050	14678.5	6	6	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_8	98171	17173	31	31	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_9	31145	9269	1	1	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_10	19605	7603	2	2	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_11	71138	14691.5	9	8	7
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_12	36769	9630	10	10	8
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_13	117086	0	6	2	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_14	20088	8861.5	6	5	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_15	32204.5	6393.5	4	3	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_16	18862.5	6827.5	2	2	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_17	24414.5	9198	4	4	3
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_18	65917	15059.5	7	7	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_19	30487	6186	5	5	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_20	20632.5	0	5	5	5
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_21	24719	3969	9	8	3
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_22	116220	0	4	4	4
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_23	9247	2886.5	1	1	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_24	14367	6769	14	14	4
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_25	12663	3965	2	2	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_26	8278.5	3610	1	1	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_27	12914	1147	1	1	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_28	20025.5	9897	19	19	7
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_29	18529.5	7129.5	8	8	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_30	21071.5	0	4	4	4
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_31	33071	9982.5	9	9	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_32	11339.5	0	2	2	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_33	6660.5	1702.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_34	14771	4717.5	3	3	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_35	52484	16365.5	5	5	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_36	7977.5	1975	3	3	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_37	21834.5	6684	5	5	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_38	6800	2669.5	2	2	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_39	8712.5	0	4	4	4
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_40	21978	0	4	4	4
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_41	10901	5211.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_42	8197	3319.5	1	1	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_43	22090.5	9164.5	3	3	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_44	14487.5	5465.5	10	10	4
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_45	72938	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_46	5637.5	1483	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_47	66593	8599	9	9	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_48	18068	9635.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_49	11418.5	2258	3	3	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_50	7245.5	2265	3	3	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_51	10031.5	3197	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_52	13390.5	0	7	7	7
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_53	16098	4963.5	3	3	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_54	14178.5	6142.5	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_55	19270	0	1	1	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_56	22748.5	3608	11	11	3
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_57	26239	0	2	2	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_58	99114.5	27081	6	6	3
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_59	19022.5	0	5	5	5
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_60	86199.5	13652	37	19	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_61	17613.5	3290.5	1	1	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_62	21692	7820.5	9	9	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_63	83885	11401	3	2	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_64	32790	8805	7	7	3
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_65	28800	9350.5	5	5	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_66	79711	10902.5	7	7	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_67	100895	18279.5	15	13	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_69	71912	0	1	1	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_70	60696.5	18483	9	7	5
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_71	10096	4399	2	2	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_72	29406.5	9383	5	5	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_73	76916.5	14814	8	8	3
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_74	56453.5	0	1	1	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_75	9899.5	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_76	45110.5	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_78	19371	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_79	4486	0	2	2	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_80	10049	0	5	5	5
