FILE	CELL	AREA_cell	AREA_nuc	N_total	N_thres_Total	N_thres_Nuc
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_56	22748.5	3608	6	6	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_57	26239	0	2	2	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_58	99114.5	27081	5	4	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_59	19022.5	0	6	6	6
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_60	86199.5	13652	2	2	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_61	17613.5	3290.5	2	1	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_62	21692	7820.5	5	5	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_63	83885	11401	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_64	32790	8805	3	3	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_65	28800	9350.5	2	2	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_66	79711	10902.5	3	3	3
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_67	100895	18279.5	10	9	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_68	129008	21680.5	19	19	3
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_69	71912	0	2	2	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_70	60696.5	18483	3	3	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_71	10096	4399	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_72	29406.5	9383	7	7	3
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_73	76916.5	14814	4	4	2
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_74	56453.5	0	1	1	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_75	9899.5	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_76	45110.5	0	1	1	1
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_77	110652	22732.5	25	22	3
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_78	19371	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_79	4486	0	0	0	0
root11_CON_PP2A_asSOFL1_3_1_ch2_scaled_outline.txt	Cell_CP_80	10049	0	1	1	1
